Ticket_ID,Priority_Level,Assigned_Severity,LLM_Severity,Resolution_Severity,Cluster_Severity,Fused_Severity,Inferred_Severity,Mismatch_Label
TKT-108287,Medium,2,0.2,0.85,0.8,0.515,2,0
TKT-108288,Low,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-108289,Low,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-108290,Low,2,0.76,0.95,0.2,0.7050000000000001,3,0
TKT-108291,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108292,Low,2,0.52,0.25,0.2,0.375,2,0
TKT-108293,Medium,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-108294,Medium,2,0.73,0.5,0.2,0.555,3,0
TKT-108295,High,2,0.73,0.85,0.6499999999999999,0.75,4,1
TKT-108296,Medium,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-108297,Medium,2,0.52,0.95,0.5,0.6449999999999999,3,0
TKT-108298,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108299,Low,2,0.52,0.85,0.2,0.555,3,0
TKT-108300,High,2,0.52,0.5,0.5,0.51,2,0
TKT-108301,High,2,0.73,0.7,0.2,0.615,3,0
TKT-108302,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108303,Low,2,0.52,0.85,0.8,0.675,3,0
TKT-108304,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-108305,Low,2,0.2,0.25,0.2,0.215,1,0
TKT-108306,Medium,2,0.73,0.25,0.2,0.48,2,0
TKT-108307,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108308,Medium,2,0.52,0.5,0.35000000000000003,0.48000000000000004,2,0
TKT-108309,Medium,2,0.56,0.7,0.8,0.65,3,0
TKT-108310,Medium,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108311,Medium,2,0.52,0.5,0.8,0.5700000000000001,3,0
TKT-108312,Medium,2,0.73,0.85,0.8,0.78,4,1
TKT-108313,High,2,0.73,0.5,0.2,0.555,3,0
TKT-108314,Medium,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-108315,Medium,2,0.54,0.5,0.2,0.4600000000000001,2,0
TKT-108316,Low,2,0.52,0.7,0.8,0.63,3,0
TKT-108317,Low,2,0.73,0.85,0.6499999999999999,0.75,4,1
TKT-108318,Critical,2,0.73,0.25,0.2,0.48,2,0
TKT-108319,Medium,2,0.92,0.25,0.2,0.5750000000000001,3,0
TKT-108320,Critical,2,0.2,0.25,0.5,0.275,1,0
TKT-108321,Low,2,0.73,0.7,0.2,0.615,3,0
TKT-108322,Medium,2,0.54,0.25,0.35000000000000003,0.41500000000000004,2,0
TKT-108323,High,2,0.76,0.25,0.2,0.495,2,0
TKT-108324,Critical,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-108325,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108326,Low,2,0.52,0.85,0.5,0.615,3,0
TKT-108327,High,2,0.73,0.7,0.6499999999999999,0.705,3,0
TKT-108328,Low,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-108329,Medium,2,0.73,0.85,0.5,0.72,3,0
TKT-108330,High,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-108331,Medium,2,0.73,0.95,0.2,0.69,3,0
TKT-108332,Low,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-108333,Low,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-108334,Medium,2,0.73,0.25,0.5,0.54,2,0
TKT-108335,Medium,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-108336,Medium,2,0.2,0.85,0.8,0.515,2,0
TKT-108337,Medium,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-108338,Low,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-108339,Low,2,0.52,0.85,0.5,0.615,3,0
TKT-108340,Low,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-108341,Critical,2,0.73,0.7,0.8,0.735,3,0
TKT-108342,Low,2,0.2,0.5,0.5,0.35,2,0
TKT-108343,High,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-108344,High,2,0.52,0.5,0.35000000000000003,0.48000000000000004,2,0
TKT-108345,Critical,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-108346,Low,2,0.2,0.25,0.2,0.215,1,0
TKT-108347,Low,2,0.2,0.85,0.8,0.515,2,0
TKT-108348,Medium,2,0.52,0.5,0.5,0.51,2,0
TKT-108349,Low,2,0.73,0.25,0.5,0.54,2,0
TKT-108350,High,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-108351,Low,2,0.52,0.85,0.5,0.615,3,0
TKT-108352,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-108353,High,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-108354,Medium,2,0.2,0.25,0.2,0.215,1,0
TKT-108355,Critical,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-108356,Low,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-108357,Low,2,0.73,0.25,0.5,0.54,2,0
TKT-108358,Low,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-108359,Low,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-108360,High,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-108361,High,2,0.52,0.5,0.5,0.51,2,0
TKT-108362,Low,2,0.2,0.95,0.6499999999999999,0.515,2,0
TKT-108363,High,2,0.73,0.7,0.8,0.735,3,0
TKT-108364,Medium,2,0.76,0.85,0.8,0.795,4,1
TKT-108365,Low,2,0.52,0.85,0.6499999999999999,0.645,3,0
TKT-108366,High,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-108367,Medium,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-108368,High,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108369,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-108370,Low,2,0.73,0.85,0.6499999999999999,0.75,4,1
TKT-108371,Medium,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-108372,High,2,0.2,0.7,0.2,0.35,2,0
TKT-108373,High,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-108374,Medium,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-108375,Low,2,0.52,0.7,0.5,0.57,3,0
TKT-108376,Medium,2,0.73,0.85,0.8,0.78,4,1
TKT-108377,Medium,2,0.54,0.25,0.8,0.5050000000000001,2,0
TKT-108378,Low,2,0.73,0.7,0.2,0.615,3,0
TKT-108379,Low,2,0.52,0.5,0.6499999999999999,0.54,2,0
TKT-108380,Medium,2,0.73,0.95,0.35000000000000003,0.72,3,0
TKT-108381,Medium,2,0.52,0.25,0.2,0.375,2,0
TKT-108382,Medium,2,0.2,0.85,0.35000000000000003,0.425,2,0
TKT-108383,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-108384,Medium,2,0.73,0.85,0.6499999999999999,0.75,4,1
TKT-108385,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-108386,Medium,2,0.73,0.95,0.6499999999999999,0.7799999999999999,4,1
TKT-108387,Low,2,0.52,0.5,0.2,0.45000000000000007,2,0
TKT-108388,Low,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-108389,Medium,2,0.73,0.5,0.2,0.555,3,0
TKT-108390,Medium,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108391,Low,2,0.54,0.5,0.2,0.4600000000000001,2,0
TKT-108392,Medium,2,0.52,0.5,0.35000000000000003,0.48000000000000004,2,0
TKT-108393,High,2,0.52,0.7,0.2,0.51,2,0
TKT-108394,Low,2,0.52,0.7,0.8,0.63,3,0
TKT-108395,Low,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-108396,High,2,0.73,0.25,0.2,0.48,2,0
TKT-108397,Medium,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-108398,Medium,2,0.52,0.5,0.6499999999999999,0.54,2,0
TKT-108399,Medium,2,0.73,0.95,0.2,0.69,3,0
TKT-108400,Medium,2,0.52,0.85,0.5,0.615,3,0
TKT-108401,Medium,2,0.73,0.95,0.2,0.69,3,0
TKT-108402,Low,2,0.2,0.95,0.8,0.545,2,0
TKT-108403,Critical,2,0.2,0.25,0.5,0.275,1,0
TKT-108404,High,2,0.52,0.5,0.6499999999999999,0.54,2,0
TKT-108405,High,2,0.76,0.5,0.5,0.63,3,0
TKT-108406,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108407,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-108408,Low,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-108409,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-108410,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108411,Medium,2,0.73,0.5,0.8,0.675,3,0
TKT-108412,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108413,Low,2,0.54,0.5,0.35000000000000003,0.49000000000000005,2,0
TKT-108414,Low,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-108415,Medium,2,0.73,0.5,0.5,0.615,3,0
TKT-108416,Medium,2,0.54,0.5,0.5,0.52,2,0
TKT-108417,Medium,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108418,Low,2,0.52,0.5,0.35000000000000003,0.48000000000000004,2,0
TKT-108419,Critical,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108420,Low,2,0.2,0.85,0.2,0.395,2,0
TKT-108421,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-108422,Low,2,0.73,0.7,0.8,0.735,3,0
TKT-108423,High,2,0.73,0.85,0.2,0.66,3,0
TKT-108424,Low,2,0.2,0.85,0.35000000000000003,0.425,2,0
TKT-108425,Low,2,0.52,0.7,0.6499999999999999,0.6,3,0
TKT-108426,High,2,0.52,0.7,0.5,0.57,3,0
TKT-108427,High,2,0.73,0.25,0.2,0.48,2,0
TKT-108428,Low,2,0.2,0.25,0.8,0.335,2,0
TKT-108429,High,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-108430,Low,2,0.73,0.95,0.8,0.8099999999999999,4,1
TKT-108431,Medium,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-108432,Low,2,0.52,0.95,0.2,0.585,3,0
TKT-108433,High,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-108434,Medium,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-108435,Low,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-108436,High,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-108437,Low,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108438,Low,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-108439,Low,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-108440,Medium,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-108441,Low,2,0.52,0.95,0.8,0.705,3,0
TKT-108442,Medium,2,0.32,0.95,0.5,0.5449999999999999,2,0
TKT-108443,High,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-108444,Low,2,0.73,0.95,0.8,0.8099999999999999,4,1
TKT-108445,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-108446,Low,2,0.52,0.95,0.35000000000000003,0.615,3,0
TKT-108447,Low,2,0.73,0.25,0.5,0.54,2,0
TKT-108448,Medium,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-108449,Low,2,0.2,0.85,0.2,0.395,2,0
TKT-108450,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108451,Low,2,0.2,0.85,0.8,0.515,2,0
TKT-108452,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-108453,High,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108454,High,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108455,Low,2,0.73,0.85,0.2,0.66,3,0
TKT-108456,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-108457,High,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108458,High,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108459,Medium,2,0.73,0.85,0.6499999999999999,0.75,4,1
TKT-108460,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108461,Low,2,0.54,0.7,0.35000000000000003,0.55,3,0
TKT-108462,Low,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-108463,Low,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-108464,Medium,2,0.2,0.95,0.2,0.42500000000000004,2,0
TKT-108465,Low,2,0.52,0.95,0.2,0.585,3,0
TKT-108466,Medium,2,0.52,0.5,0.8,0.5700000000000001,3,0
TKT-108467,Critical,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108468,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108469,Low,2,0.2,0.85,0.2,0.395,2,0
TKT-108470,High,2,0.2,0.25,0.5,0.275,1,0
TKT-108471,Low,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-108472,High,2,0.2,0.25,0.8,0.335,2,0
TKT-108473,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-108474,Low,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-108475,High,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-108476,Low,2,0.52,0.5,0.8,0.5700000000000001,3,0
TKT-108477,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108478,High,2,0.2,0.5,0.5,0.35,2,0
TKT-108479,Medium,2,0.73,0.95,0.35000000000000003,0.72,3,0
TKT-108480,Low,2,0.52,0.85,0.8,0.675,3,0
TKT-108481,Low,2,0.52,0.7,0.8,0.63,3,0
TKT-108482,High,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108483,Medium,2,0.2,0.95,0.5,0.485,2,0
TKT-108484,High,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-108485,Medium,2,0.52,0.5,0.35000000000000003,0.48000000000000004,2,0
TKT-108486,Low,2,0.52,0.5,0.6499999999999999,0.54,2,0
TKT-108487,Low,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108488,Low,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-108489,Medium,2,0.54,0.25,0.5,0.44500000000000006,2,0
TKT-108490,Low,2,0.92,0.95,0.8,0.905,4,1
TKT-108491,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-108492,High,2,0.2,0.25,0.5,0.275,1,0
TKT-108493,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108494,High,2,0.73,0.5,0.8,0.675,3,0
TKT-108495,Low,2,0.73,0.25,0.5,0.54,2,0
TKT-108496,High,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-108497,High,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-108498,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108499,High,2,0.2,0.25,0.2,0.215,1,0
TKT-108500,High,2,0.73,0.95,0.8,0.8099999999999999,4,1
TKT-108501,Medium,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-108502,Low,2,0.73,0.95,0.5,0.7499999999999999,3,0
TKT-108503,Medium,2,0.52,0.95,0.8,0.705,3,0
TKT-108504,High,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-108505,Medium,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-108506,High,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-108507,Low,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-108508,Medium,2,0.2,0.95,0.2,0.42500000000000004,2,0
TKT-108509,Medium,2,0.76,0.5,0.2,0.5700000000000001,3,0
TKT-108510,Low,2,0.2,0.25,0.2,0.215,1,0
TKT-108511,High,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-108512,Medium,2,0.73,0.5,0.5,0.615,3,0
TKT-108513,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108514,High,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-108515,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-108516,Low,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-108517,Low,2,0.52,0.25,0.2,0.375,2,0
TKT-108518,Low,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-108519,Low,2,0.73,0.85,0.5,0.72,3,0
TKT-108520,High,2,0.73,0.95,0.35000000000000003,0.72,3,0
TKT-108521,Medium,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-108522,Critical,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108523,Medium,2,0.54,0.5,0.5,0.52,2,0
TKT-108524,Medium,2,0.2,0.85,0.35000000000000003,0.425,2,0
TKT-108525,Medium,2,0.2,0.95,0.6499999999999999,0.515,2,0
TKT-108526,Low,2,0.54,0.95,0.6499999999999999,0.6849999999999999,3,0
TKT-108527,Medium,2,0.73,0.7,0.8,0.735,3,0
TKT-108528,Low,2,0.73,0.7,0.8,0.735,3,0
TKT-108529,Medium,2,0.73,0.5,0.5,0.615,3,0
TKT-108530,Medium,2,0.73,0.7,0.8,0.735,3,0
TKT-108531,Low,2,0.52,0.5,0.5,0.51,2,0
TKT-108532,Low,2,0.73,0.7,0.8,0.735,3,0
TKT-108533,Critical,2,0.73,0.5,0.5,0.615,3,0
TKT-108534,High,2,0.92,0.25,0.5,0.635,3,0
TKT-108535,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108536,Medium,2,0.54,0.7,0.5,0.58,3,0
TKT-108537,Medium,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-108538,High,2,0.73,0.7,0.2,0.615,3,0
TKT-108539,High,2,0.54,0.7,0.6499999999999999,0.61,3,0
TKT-108540,Medium,2,0.2,0.85,0.8,0.515,2,0
TKT-108541,High,2,0.2,0.85,0.2,0.395,2,0
TKT-108542,Low,2,0.52,0.85,0.6499999999999999,0.645,3,0
TKT-108543,Medium,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-108544,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108545,Medium,2,0.54,0.25,0.35000000000000003,0.41500000000000004,2,0
TKT-108546,Low,2,0.52,0.5,0.2,0.45000000000000007,2,0
TKT-108547,High,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-108548,Low,2,0.73,0.85,0.5,0.72,3,0
TKT-108549,Medium,2,0.54,0.5,0.5,0.52,2,0
TKT-108550,Low,2,0.2,0.95,0.8,0.545,2,0
TKT-108551,Medium,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-108552,Critical,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-108553,Low,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108554,Low,2,0.52,0.25,0.2,0.375,2,0
TKT-108555,Low,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-108556,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108557,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-108558,High,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-108559,Medium,2,0.2,0.25,0.5,0.275,1,0
TKT-108560,High,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-108561,Low,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-108562,Low,2,0.2,0.25,0.8,0.335,2,0
TKT-108563,Medium,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-108564,Medium,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-108565,Low,2,0.73,0.95,0.5,0.7499999999999999,3,0
TKT-108566,High,2,0.73,0.5,0.2,0.555,3,0
TKT-108567,Low,2,0.52,0.7,0.5,0.57,3,0
TKT-108568,Low,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-108569,Medium,2,0.73,0.85,0.2,0.66,3,0
TKT-108570,High,2,0.2,0.7,0.2,0.35,2,0
TKT-108571,Low,2,0.54,0.7,0.8,0.64,3,0
TKT-108572,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-108573,Low,2,0.52,0.95,0.35000000000000003,0.615,3,0
TKT-108574,Low,2,0.52,0.7,0.8,0.63,3,0
TKT-108575,Medium,2,0.2,0.25,0.8,0.335,2,0
TKT-108576,Medium,2,0.73,0.95,0.5,0.7499999999999999,3,0
TKT-108577,Medium,2,0.2,0.25,0.2,0.215,1,0
TKT-108578,Medium,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-108579,Low,2,0.73,0.5,0.2,0.555,3,0
TKT-108580,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108581,Low,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-108582,High,2,0.73,0.5,0.2,0.555,3,0
TKT-108583,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-108584,Medium,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-108585,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108586,Medium,2,0.2,0.25,0.2,0.215,1,0
TKT-108587,Medium,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-108588,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-108589,Low,2,0.2,0.85,0.8,0.515,2,0
TKT-108590,Low,2,0.73,0.7,0.6499999999999999,0.705,3,0
TKT-108591,Low,2,0.73,0.7,0.8,0.735,3,0
TKT-108592,Critical,2,0.76,0.25,0.6499999999999999,0.585,3,0
TKT-108593,Critical,2,0.52,0.5,0.2,0.45000000000000007,2,0
TKT-108594,Low,2,0.52,0.7,0.6499999999999999,0.6,3,0
TKT-108595,Low,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-108596,Critical,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-108597,Medium,2,0.2,0.25,0.8,0.335,2,0
TKT-108598,Low,2,0.2,0.95,0.6499999999999999,0.515,2,0
TKT-108599,Medium,2,0.76,0.7,0.35000000000000003,0.6599999999999999,3,0
TKT-108600,High,2,0.54,0.7,0.6499999999999999,0.61,3,0
TKT-108601,High,2,0.52,0.25,0.2,0.375,2,0
TKT-108602,Medium,2,0.73,0.85,0.2,0.66,3,0
TKT-108603,Medium,2,0.2,0.25,0.5,0.275,1,0
TKT-108604,Low,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-108605,Medium,2,0.52,0.5,0.35000000000000003,0.48000000000000004,2,0
TKT-108606,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-108607,Low,2,0.73,0.7,0.2,0.615,3,0
TKT-108608,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108609,Critical,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-108610,Low,2,0.73,0.5,0.5,0.615,3,0
TKT-108611,High,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-108612,Low,2,0.73,0.95,0.35000000000000003,0.72,3,0
TKT-108613,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108614,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-108615,Medium,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-108616,Low,2,0.73,0.95,0.6499999999999999,0.7799999999999999,4,1
TKT-108617,Low,2,0.52,0.5,0.2,0.45000000000000007,2,0
TKT-108618,Medium,2,0.73,0.25,0.5,0.54,2,0
TKT-108619,Medium,2,0.92,0.95,0.6499999999999999,0.875,4,1
TKT-108620,Low,2,0.92,0.85,0.35000000000000003,0.7850000000000001,4,1
TKT-108621,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-108622,Medium,2,0.2,0.25,0.2,0.215,1,0
TKT-108623,Low,2,0.73,0.95,0.8,0.8099999999999999,4,1
TKT-108624,Medium,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-108625,Low,2,0.52,0.5,0.35000000000000003,0.48000000000000004,2,0
TKT-108626,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108627,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-108628,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108629,Critical,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108630,Low,2,0.73,0.7,0.2,0.615,3,0
TKT-108631,High,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-108632,Low,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-108633,Medium,2,0.73,0.5,0.2,0.555,3,0
TKT-108634,Medium,2,0.52,0.85,0.6499999999999999,0.645,3,0
TKT-108635,Medium,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-108636,Low,2,0.2,0.25,0.2,0.215,1,0
TKT-108637,Medium,2,0.73,0.85,0.2,0.66,3,0
TKT-108638,Medium,2,0.2,0.85,0.8,0.515,2,0
TKT-108639,Critical,2,0.2,0.25,0.8,0.335,2,0
TKT-108640,Medium,2,0.2,0.25,0.5,0.275,1,0
TKT-108641,Medium,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-108642,Critical,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108643,Medium,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-108644,High,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-108645,Medium,2,0.52,0.7,0.6499999999999999,0.6,3,0
TKT-108646,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108647,Medium,2,0.2,0.95,0.6499999999999999,0.515,2,0
TKT-108648,High,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-108649,Critical,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-108650,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-108651,Medium,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-108652,Low,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-108653,Medium,2,0.52,0.85,0.8,0.675,3,0
TKT-108654,Medium,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-108655,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-108656,Medium,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-108657,Medium,2,0.73,0.5,0.5,0.615,3,0
TKT-108658,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-108659,Medium,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-108660,Medium,2,0.73,0.7,0.6499999999999999,0.705,3,0
TKT-108661,High,2,0.52,0.5,0.8,0.5700000000000001,3,0
TKT-108662,Critical,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-108663,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-108664,Medium,2,0.73,0.5,0.5,0.615,3,0
TKT-108665,Low,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-108666,Medium,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-108667,Medium,2,0.73,0.5,0.8,0.675,3,0
TKT-108668,Low,2,0.73,0.25,0.2,0.48,2,0
TKT-108669,Low,2,0.52,0.95,0.5,0.6449999999999999,3,0
TKT-108670,High,2,0.52,0.25,0.2,0.375,2,0
TKT-108671,Medium,2,0.73,0.7,0.6499999999999999,0.705,3,0
TKT-108672,Low,2,0.73,0.95,0.6499999999999999,0.7799999999999999,4,1
TKT-108673,Medium,2,0.73,0.85,0.5,0.72,3,0
TKT-108674,Medium,2,0.2,0.25,0.5,0.275,1,0
